Track for Karl                 2010
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/12/2010 19:36:00     15.503 N     73.009 W
09/12/2010 19:37:59     15.503 N     73.009 W
09/12/2010 19:39:59     15.503 N     73.010 W
09/12/2010 19:42:00     15.503 N     73.010 W
09/12/2010 19:44:00     15.503 N     73.011 W
09/12/2010 19:45:59     15.503 N     73.011 W
09/12/2010 19:47:59     15.503 N     73.012 W
09/12/2010 19:50:00     15.503 N     73.012 W
09/12/2010 19:52:00     15.503 N     73.013 W
09/12/2010 19:53:59     15.503 N     73.013 W
09/12/2010 19:55:59     15.503 N     73.014 W
09/12/2010 19:58:00     15.503 N     73.014 W
09/12/2010 20:00:00     15.503 N     73.015 W
09/12/2010 20:01:59     15.503 N     73.016 W
09/12/2010 20:04:00     15.503 N     73.017 W
09/12/2010 20:06:00     15.503 N     73.017 W
09/12/2010 20:07:59     15.503 N     73.018 W
09/12/2010 20:09:59     15.503 N     73.019 W
09/12/2010 20:12:00     15.503 N     73.020 W
09/12/2010 20:14:00     15.503 N     73.021 W
09/12/2010 20:15:59     15.503 N     73.022 W
09/12/2010 20:17:59     15.503 N     73.023 W
09/12/2010 20:20:00     15.503 N     73.024 W
09/12/2010 20:22:00     15.503 N     73.025 W
09/12/2010 20:23:59     15.502 N     73.026 W
09/12/2010 20:25:59     15.502 N     73.028 W
09/12/2010 20:28:00     15.502 N     73.029 W
09/12/2010 20:30:00     15.502 N     73.030 W
09/12/2010 20:31:59     15.502 N     73.031 W
09/12/2010 20:34:00     15.502 N     73.033 W
09/12/2010 20:36:00     15.502 N     73.034 W
09/12/2010 20:37:59     15.502 N     73.036 W
09/12/2010 20:39:59     15.502 N     73.037 W
09/12/2010 20:42:00     15.502 N     73.039 W
09/12/2010 20:44:00     15.502 N     73.040 W
09/12/2010 20:45:59     15.501 N     73.042 W
09/12/2010 20:47:59     15.501 N     73.044 W
09/12/2010 20:50:00     15.501 N     73.045 W
09/12/2010 20:52:00     15.501 N     73.047 W
09/12/2010 20:53:59     15.501 N     73.049 W
09/12/2010 20:55:59     15.501 N     73.051 W
09/12/2010 20:58:00     15.501 N     73.053 W
09/12/2010 21:00:00     15.500 N     73.055 W
09/12/2010 21:01:59     15.500 N     73.057 W
09/12/2010 21:04:00     15.500 N     73.059 W
09/12/2010 21:06:00     15.500 N     73.061 W
09/12/2010 21:07:59     15.500 N     73.063 W
09/12/2010 21:09:59     15.500 N     73.066 W
09/12/2010 21:12:00     15.499 N     73.068 W
09/12/2010 21:14:00     15.499 N     73.070 W
09/12/2010 21:15:59     15.499 N     73.073 W
09/12/2010 21:17:59     15.499 N     73.075 W
09/12/2010 21:20:00     15.499 N     73.078 W
09/12/2010 21:22:00     15.498 N     73.080 W
09/12/2010 21:23:59     15.498 N     73.083 W
09/12/2010 21:25:59     15.498 N     73.086 W
09/12/2010 21:28:00     15.498 N     73.088 W
09/12/2010 21:30:00     15.497 N     73.091 W
09/12/2010 21:31:59     15.497 N     73.094 W
09/12/2010 21:34:00     15.497 N     73.097 W
09/12/2010 21:36:00     15.497 N     73.100 W
09/12/2010 21:37:59     15.496 N     73.103 W
09/12/2010 21:39:59     15.496 N     73.106 W
09/12/2010 21:42:00     15.496 N     73.110 W
09/12/2010 21:44:00     15.496 N     73.113 W
09/12/2010 21:45:59     15.495 N     73.116 W
09/12/2010 21:47:59     15.495 N     73.120 W
09/12/2010 21:50:00     15.495 N     73.123 W
09/12/2010 21:52:00     15.494 N     73.127 W
09/12/2010 21:53:59     15.494 N     73.130 W
09/12/2010 21:55:59     15.494 N     73.134 W
09/12/2010 21:58:00     15.493 N     73.138 W
09/12/2010 22:00:00     15.493 N     73.141 W
09/12/2010 22:01:59     15.493 N     73.145 W
09/12/2010 22:04:00     15.492 N     73.149 W
09/12/2010 22:06:00     15.492 N     73.153 W
09/12/2010 22:07:59     15.492 N     73.157 W
09/12/2010 22:09:59     15.491 N     73.161 W
09/12/2010 22:12:00     15.491 N     73.166 W
09/12/2010 22:14:00     15.490 N     73.170 W
09/12/2010 22:15:59     15.490 N     73.174 W
09/12/2010 22:17:59     15.490 N     73.179 W
09/12/2010 22:20:00     15.489 N     73.183 W
09/12/2010 22:22:00     15.489 N     73.188 W
09/12/2010 22:23:59     15.488 N     73.193 W
09/12/2010 22:25:59     15.488 N     73.197 W
09/12/2010 22:28:00     15.487 N     73.202 W
09/12/2010 22:30:00     15.487 N     73.207 W
09/12/2010 22:31:59     15.486 N     73.212 W
09/12/2010 22:34:00     15.486 N     73.217 W
09/12/2010 22:36:00     15.485 N     73.222 W
09/12/2010 22:37:59     15.485 N     73.227 W
09/12/2010 22:39:59     15.484 N     73.233 W
09/12/2010 22:42:00     15.484 N     73.238 W
09/12/2010 22:44:00     15.483 N     73.244 W
09/12/2010 22:45:59     15.483 N     73.249 W
09/12/2010 22:47:59     15.482 N     73.255 W
09/12/2010 22:50:00     15.482 N     73.260 W
09/12/2010 22:52:00     15.481 N     73.266 W
09/12/2010 22:53:59     15.481 N     73.272 W
09/12/2010 22:55:59     15.480 N     73.278 W
09/12/2010 22:58:00     15.480 N     73.284 W
09/12/2010 23:00:00     15.479 N     73.290 W
09/12/2010 23:01:59     15.478 N     73.297 W
09/12/2010 23:04:00     15.478 N     73.303 W
09/12/2010 23:06:00     15.477 N     73.309 W
09/12/2010 23:07:59     15.477 N     73.316 W
09/12/2010 23:09:59     15.476 N     73.322 W
09/12/2010 23:12:00     15.475 N     73.329 W
09/12/2010 23:14:00     15.475 N     73.336 W
09/12/2010 23:15:59     15.474 N     73.343 W
09/12/2010 23:17:59     15.473 N     73.350 W
09/12/2010 23:20:00     15.473 N     73.357 W
09/12/2010 23:22:00     15.472 N     73.364 W
09/12/2010 23:23:59     15.471 N     73.371 W
09/12/2010 23:25:59     15.470 N     73.378 W
09/12/2010 23:28:00     15.470 N     73.386 W
09/12/2010 23:30:00     15.469 N     73.393 W
09/12/2010 23:31:59     15.468 N     73.401 W
09/12/2010 23:34:00     15.468 N     73.408 W
09/12/2010 23:36:00     15.467 N     73.416 W
09/12/2010 23:37:59     15.466 N     73.424 W
09/12/2010 23:39:59     15.465 N     73.432 W
09/12/2010 23:42:00     15.464 N     73.440 W
09/12/2010 23:44:00     15.464 N     73.448 W
09/12/2010 23:45:59     15.463 N     73.457 W
09/12/2010 23:47:59     15.462 N     73.465 W
09/12/2010 23:50:00     15.461 N     73.473 W
09/12/2010 23:52:00     15.460 N     73.482 W
09/12/2010 23:53:59     15.459 N     73.491 W
09/12/2010 23:55:59     15.459 N     73.500 W
09/12/2010 23:58:00     15.458 N     73.508 W
09/13/2010 00:00:00     15.457 N     73.517 W
09/13/2010 00:01:59     15.456 N     73.527 W
09/13/2010 00:04:00     15.455 N     73.536 W
09/13/2010 00:06:00     15.454 N     73.545 W
09/13/2010 00:07:59     15.453 N     73.554 W
09/13/2010 00:09:59     15.452 N     73.564 W
09/13/2010 00:12:00     15.451 N     73.574 W
09/13/2010 00:14:00     15.450 N     73.583 W
09/13/2010 00:15:59     15.449 N     73.593 W
09/13/2010 00:17:59     15.448 N     73.603 W
09/13/2010 00:20:00     15.447 N     73.613 W
09/13/2010 00:22:00     15.446 N     73.623 W
09/13/2010 00:23:59     15.445 N     73.634 W
09/13/2010 00:25:59     15.444 N     73.644 W
09/13/2010 00:28:00     15.443 N     73.655 W
09/13/2010 00:30:00     15.442 N     73.665 W
09/13/2010 00:31:59     15.441 N     73.676 W
09/13/2010 00:34:00     15.440 N     73.687 W
09/13/2010 00:36:00     15.439 N     73.698 W
09/13/2010 00:37:59     15.438 N     73.709 W
09/13/2010 00:39:59     15.437 N     73.720 W
09/13/2010 00:42:00     15.436 N     73.731 W
09/13/2010 00:44:00     15.434 N     73.743 W
09/13/2010 00:45:59     15.433 N     73.754 W
09/13/2010 00:47:59     15.432 N     73.766 W
09/13/2010 00:50:00     15.431 N     73.778 W
09/13/2010 00:52:00     15.430 N     73.789 W
09/13/2010 00:53:59     15.429 N     73.801 W
09/13/2010 00:55:59     15.427 N     73.814 W
09/13/2010 00:58:00     15.426 N     73.826 W
09/13/2010 01:00:00     15.425 N     73.838 W
09/13/2010 01:01:59     15.424 N     73.851 W
09/13/2010 01:04:00     15.422 N     73.863 W
09/13/2010 01:06:00     15.421 N     73.876 W
09/13/2010 01:07:59     15.420 N     73.889 W
09/13/2010 01:09:59     15.418 N     73.902 W
09/13/2010 01:12:00     15.417 N     73.915 W
09/13/2010 01:14:00     15.416 N     73.928 W
09/13/2010 01:15:59     15.414 N     73.942 W
09/13/2010 01:17:59     15.413 N     73.955 W
09/13/2010 01:20:00     15.412 N     73.969 W
09/13/2010 01:22:00     15.410 N     73.982 W
09/13/2010 01:23:59     15.409 N     73.996 W
09/13/2010 01:25:59     15.408 N     74.010 W
09/13/2010 01:28:00     15.406 N     74.024 W
09/13/2010 01:30:00     15.405 N     74.039 W
09/13/2010 01:31:59     15.403 N     74.053 W
09/13/2010 01:34:00     15.402 N     74.068 W
09/13/2010 01:36:00     15.400 N     74.082 W
09/13/2010 01:37:59     15.399 N     74.097 W
09/13/2010 01:39:59     15.397 N     74.112 W
09/13/2010 01:42:00     15.396 N     74.127 W
09/13/2010 01:44:00     15.394 N     74.142 W
09/13/2010 01:45:59     15.393 N     74.157 W
09/13/2010 01:47:59     15.391 N     74.173 W
09/13/2010 01:50:00     15.390 N     74.188 W
09/13/2010 01:51:58     15.388 N     74.204 W
09/13/2010 01:53:59     15.387 N     74.216 W
09/13/2010 01:55:59     15.386 N     74.228 W
09/13/2010 01:57:58     15.385 N     74.240 W
09/13/2010 01:59:58     15.384 N     74.252 W
09/13/2010 02:01:59     15.382 N     74.263 W
09/13/2010 02:03:59     15.381 N     74.275 W
09/13/2010 02:05:58     15.380 N     74.287 W
09/13/2010 02:07:58     15.379 N     74.299 W
09/13/2010 02:09:59     15.378 N     74.311 W
09/13/2010 02:11:59     15.377 N     74.323 W
09/13/2010 02:13:58     15.376 N     74.334 W
09/13/2010 02:15:58     15.375 N     74.346 W
09/13/2010 02:17:59     15.374 N     74.358 W
09/13/2010 02:19:58     15.373 N     74.370 W
09/13/2010 02:21:58     15.372 N     74.381 W
09/13/2010 02:23:59     15.371 N     74.393 W
09/13/2010 02:25:59     15.370 N     74.405 W
09/13/2010 02:27:58     15.369 N     74.417 W
09/13/2010 02:29:58     15.368 N     74.428 W
09/13/2010 02:31:59     15.367 N     74.440 W
09/13/2010 02:33:59     15.366 N     74.452 W
09/13/2010 02:35:58     15.365 N     74.464 W
09/13/2010 02:37:58     15.364 N     74.475 W
09/13/2010 02:39:59     15.363 N     74.487 W
09/13/2010 02:41:59     15.362 N     74.499 W
09/13/2010 02:43:58     15.361 N     74.510 W
09/13/2010 02:45:58     15.360 N     74.522 W
09/13/2010 02:47:59     15.359 N     74.533 W
09/13/2010 02:49:58     15.358 N     74.545 W
09/13/2010 02:51:58     15.357 N     74.557 W
09/13/2010 02:53:59     15.356 N     74.568 W
09/13/2010 02:55:59     15.355 N     74.580 W
09/13/2010 02:57:58     15.354 N     74.591 W
09/13/2010 02:59:58     15.353 N     74.603 W
09/13/2010 03:01:59     15.352 N     74.614 W
09/13/2010 03:03:59     15.351 N     74.626 W
09/13/2010 03:05:58     15.350 N     74.638 W
09/13/2010 03:07:58     15.349 N     74.649 W
09/13/2010 03:09:59     15.348 N     74.660 W
09/13/2010 03:11:59     15.348 N     74.672 W
09/13/2010 03:13:58     15.347 N     74.683 W
09/13/2010 03:15:58     15.346 N     74.695 W
09/13/2010 03:17:59     15.345 N     74.706 W
09/13/2010 03:19:58     15.344 N     74.718 W
09/13/2010 03:21:58     15.343 N     74.729 W
09/13/2010 03:23:59     15.342 N     74.741 W
09/13/2010 03:25:59     15.342 N     74.752 W
09/13/2010 03:27:58     15.341 N     74.763 W
09/13/2010 03:29:58     15.340 N     74.775 W
09/13/2010 03:31:59     15.339 N     74.786 W
09/13/2010 03:33:59     15.338 N     74.797 W
09/13/2010 03:35:58     15.338 N     74.809 W
09/13/2010 03:37:58     15.337 N     74.820 W
09/13/2010 03:39:59     15.336 N     74.831 W
09/13/2010 03:41:59     15.335 N     74.842 W
09/13/2010 03:43:58     15.334 N     74.854 W
09/13/2010 03:45:58     15.334 N     74.865 W
09/13/2010 03:47:59     15.333 N     74.876 W
09/13/2010 03:49:58     15.332 N     74.887 W
09/13/2010 03:51:58     15.331 N     74.898 W
09/13/2010 03:53:59     15.331 N     74.910 W
09/13/2010 03:55:59     15.330 N     74.921 W
09/13/2010 03:57:58     15.329 N     74.932 W
09/13/2010 03:59:58     15.329 N     74.943 W
09/13/2010 04:01:59     15.328 N     74.954 W
09/13/2010 04:03:59     15.327 N     74.965 W
09/13/2010 04:05:58     15.327 N     74.976 W
09/13/2010 04:07:58     15.326 N     74.987 W
09/13/2010 04:09:59     15.325 N     74.998 W
09/13/2010 04:11:59     15.325 N     75.009 W
09/13/2010 04:13:58     15.324 N     75.020 W
09/13/2010 04:15:58     15.323 N     75.031 W
09/13/2010 04:17:59     15.323 N     75.042 W
09/13/2010 04:19:58     15.322 N     75.053 W
09/13/2010 04:21:58     15.322 N     75.064 W
09/13/2010 04:23:59     15.321 N     75.075 W
09/13/2010 04:25:59     15.321 N     75.086 W
09/13/2010 04:27:58     15.320 N     75.097 W
09/13/2010 04:29:58     15.319 N     75.108 W
09/13/2010 04:31:59     15.319 N     75.119 W
09/13/2010 04:33:59     15.318 N     75.129 W
09/13/2010 04:35:58     15.318 N     75.140 W
09/13/2010 04:37:58     15.317 N     75.151 W
09/13/2010 04:39:59     15.317 N     75.162 W
09/13/2010 04:41:59     15.316 N     75.173 W
09/13/2010 04:43:58     15.316 N     75.183 W
09/13/2010 04:45:58     15.316 N     75.194 W
09/13/2010 04:47:59     15.315 N     75.205 W
09/13/2010 04:49:58     15.315 N     75.215 W
09/13/2010 04:51:58     15.314 N     75.226 W
09/13/2010 04:53:59     15.314 N     75.237 W
09/13/2010 04:55:59     15.313 N     75.247 W
09/13/2010 04:57:58     15.313 N     75.258 W
09/13/2010 04:59:58     15.313 N     75.268 W
09/13/2010 05:01:59     15.312 N     75.279 W
09/13/2010 05:03:59     15.312 N     75.289 W
09/13/2010 05:05:58     15.312 N     75.300 W
09/13/2010 05:07:58     15.311 N     75.310 W
09/13/2010 05:09:59     15.311 N     75.321 W
09/13/2010 05:11:59     15.311 N     75.331 W
09/13/2010 05:13:58     15.310 N     75.342 W
09/13/2010 05:15:58     15.310 N     75.352 W
09/13/2010 05:17:59     15.310 N     75.362 W
09/13/2010 05:19:58     15.309 N     75.373 W
09/13/2010 05:21:58     15.309 N     75.383 W
09/13/2010 05:23:59     15.309 N     75.393 W
09/13/2010 05:25:59     15.309 N     75.404 W
09/13/2010 05:27:58     15.308 N     75.414 W
09/13/2010 05:29:58     15.308 N     75.424 W
09/13/2010 05:31:59     15.308 N     75.434 W
09/13/2010 05:33:59     15.308 N     75.445 W
09/13/2010 05:35:58     15.308 N     75.455 W
09/13/2010 05:37:58     15.308 N     75.465 W
09/13/2010 05:39:59     15.307 N     75.475 W
09/13/2010 05:41:59     15.307 N     75.485 W
09/13/2010 05:43:58     15.307 N     75.495 W
09/13/2010 05:45:58     15.307 N     75.505 W
09/13/2010 05:47:59     15.307 N     75.515 W
09/13/2010 05:49:58     15.307 N     75.525 W
09/13/2010 05:51:58     15.307 N     75.535 W
09/13/2010 05:53:59     15.307 N     75.545 W
09/13/2010 05:55:59     15.307 N     75.555 W
09/13/2010 05:57:58     15.307 N     75.565 W
09/13/2010 05:59:58     15.307 N     75.575 W
09/13/2010 06:01:59     15.307 N     75.585 W
09/13/2010 06:03:59     15.307 N     75.595 W
09/13/2010 06:05:58     15.307 N     75.605 W
09/13/2010 06:07:58     15.307 N     75.614 W
09/13/2010 06:09:59     15.307 N     75.624 W
09/13/2010 06:11:59     15.307 N     75.634 W
09/13/2010 06:13:58     15.307 N     75.644 W
09/13/2010 06:15:58     15.307 N     75.653 W
09/13/2010 06:17:59     15.307 N     75.663 W
09/13/2010 06:19:58     15.307 N     75.673 W
09/13/2010 06:21:58     15.308 N     75.682 W
09/13/2010 06:23:59     15.308 N     75.692 W
09/13/2010 06:25:59     15.308 N     75.701 W
09/13/2010 06:27:58     15.308 N     75.711 W
09/13/2010 06:29:58     15.308 N     75.720 W
09/13/2010 06:31:59     15.309 N     75.730 W
09/13/2010 06:33:59     15.309 N     75.739 W
09/13/2010 06:35:58     15.309 N     75.749 W
09/13/2010 06:37:58     15.309 N     75.758 W
09/13/2010 06:39:59     15.310 N     75.768 W
09/13/2010 06:41:59     15.310 N     75.777 W
09/13/2010 06:43:58     15.310 N     75.786 W
09/13/2010 06:45:58     15.311 N     75.796 W
09/13/2010 06:47:59     15.311 N     75.805 W
09/13/2010 06:49:58     15.311 N     75.814 W
09/13/2010 06:51:58     15.312 N     75.823 W
09/13/2010 06:53:59     15.312 N     75.832 W
09/13/2010 06:55:59     15.312 N     75.842 W
09/13/2010 06:57:58     15.313 N     75.851 W
09/13/2010 06:59:58     15.313 N     75.860 W
09/13/2010 07:01:59     15.314 N     75.869 W
09/13/2010 07:03:59     15.314 N     75.878 W
09/13/2010 07:05:58     15.315 N     75.887 W
09/13/2010 07:07:58     15.315 N     75.896 W
09/13/2010 07:09:59     15.316 N     75.905 W
09/13/2010 07:11:59     15.316 N     75.914 W
09/13/2010 07:13:58     15.317 N     75.923 W
09/13/2010 07:15:58     15.317 N     75.932 W
09/13/2010 07:17:59     15.318 N     75.940 W
09/13/2010 07:19:58     15.318 N     75.949 W
09/13/2010 07:21:58     15.319 N     75.958 W
09/13/2010 07:23:59     15.320 N     75.967 W
09/13/2010 07:25:59     15.320 N     75.975 W
09/13/2010 07:27:58     15.321 N     75.984 W
09/13/2010 07:29:58     15.322 N     75.993 W
09/13/2010 07:31:59     15.322 N     76.001 W
09/13/2010 07:33:59     15.323 N     76.010 W
09/13/2010 07:35:58     15.324 N     76.018 W
09/13/2010 07:37:58     15.325 N     76.027 W
09/13/2010 07:39:59     15.325 N     76.035 W
09/13/2010 07:41:59     15.326 N     76.044 W
09/13/2010 07:43:58     15.327 N     76.052 W
09/13/2010 07:45:58     15.328 N     76.061 W
09/13/2010 07:47:59     15.329 N     76.069 W
09/13/2010 07:49:58     15.329 N     76.078 W
09/13/2010 07:51:58     15.330 N     76.086 W
09/13/2010 07:53:59     15.331 N     76.094 W
09/13/2010 07:55:59     15.332 N     76.102 W
09/13/2010 07:57:58     15.333 N     76.111 W
09/13/2010 07:59:58     15.334 N     76.119 W
09/13/2010 08:01:58     15.335 N     76.127 W
09/13/2010 08:03:58     15.336 N     76.135 W
09/13/2010 08:05:59     15.337 N     76.143 W
09/13/2010 08:07:59     15.338 N     76.151 W
09/13/2010 08:09:59     15.339 N     76.159 W
09/13/2010 08:11:59     15.340 N     76.167 W
09/13/2010 08:13:58     15.341 N     76.175 W
09/13/2010 08:15:58     15.342 N     76.183 W
09/13/2010 08:17:58     15.343 N     76.191 W
09/13/2010 08:19:59     15.344 N     76.199 W
09/13/2010 08:21:59     15.345 N     76.207 W
09/13/2010 08:23:59     15.347 N     76.214 W
09/13/2010 08:25:59     15.348 N     76.222 W
09/13/2010 08:27:58     15.349 N     76.230 W
09/13/2010 08:29:58     15.350 N     76.237 W
09/13/2010 08:31:58     15.351 N     76.245 W
09/13/2010 08:33:58     15.353 N     76.253 W
09/13/2010 08:35:59     15.354 N     76.260 W
09/13/2010 08:37:59     15.355 N     76.268 W
09/13/2010 08:39:59     15.357 N     76.275 W
09/13/2010 08:41:59     15.358 N     76.283 W
09/13/2010 08:43:58     15.359 N     76.290 W
09/13/2010 08:45:58     15.361 N     76.298 W
09/13/2010 08:47:58     15.362 N     76.305 W
09/13/2010 08:49:59     15.363 N     76.313 W
09/13/2010 08:51:59     15.365 N     76.320 W
09/13/2010 08:53:59     15.366 N     76.327 W
09/13/2010 08:55:59     15.368 N     76.334 W
09/13/2010 08:57:58     15.369 N     76.342 W
09/13/2010 08:59:58     15.371 N     76.349 W
09/13/2010 09:01:58     15.372 N     76.356 W
09/13/2010 09:03:58     15.374 N     76.363 W
09/13/2010 09:05:59     15.375 N     76.370 W
09/13/2010 09:07:59     15.377 N     76.377 W
09/13/2010 09:09:59     15.378 N     76.385 W
09/13/2010 09:11:59     15.380 N     76.392 W
09/13/2010 09:13:58     15.381 N     76.399 W
09/13/2010 09:15:58     15.383 N     76.406 W
09/13/2010 09:17:58     15.384 N     76.413 W
09/13/2010 09:19:59     15.386 N     76.419 W
09/13/2010 09:21:59     15.388 N     76.426 W
09/13/2010 09:23:59     15.389 N     76.433 W
09/13/2010 09:25:59     15.391 N     76.440 W
09/13/2010 09:27:58     15.393 N     76.447 W
09/13/2010 09:29:58     15.394 N     76.454 W
09/13/2010 09:31:58     15.396 N     76.460 W
09/13/2010 09:33:58     15.398 N     76.467 W
09/13/2010 09:35:59     15.400 N     76.474 W
09/13/2010 09:37:59     15.401 N     76.480 W
09/13/2010 09:39:59     15.403 N     76.487 W
09/13/2010 09:41:59     15.405 N     76.494 W
09/13/2010 09:43:58     15.407 N     76.500 W
09/13/2010 09:45:58     15.408 N     76.507 W
09/13/2010 09:47:58     15.410 N     76.513 W
09/13/2010 09:49:59     15.412 N     76.520 W
09/13/2010 09:51:59     15.414 N     76.526 W
09/13/2010 09:53:59     15.416 N     76.533 W
09/13/2010 09:55:59     15.418 N     76.539 W
09/13/2010 09:57:58     15.419 N     76.546 W
09/13/2010 09:59:58     15.421 N     76.552 W
09/13/2010 10:01:58     15.423 N     76.558 W
09/13/2010 10:03:58     15.425 N     76.565 W
09/13/2010 10:05:59     15.427 N     76.571 W
09/13/2010 10:07:59     15.429 N     76.577 W
09/13/2010 10:09:59     15.431 N     76.584 W
09/13/2010 10:11:59     15.433 N     76.590 W
09/13/2010 10:13:58     15.435 N     76.596 W
09/13/2010 10:15:58     15.437 N     76.602 W
09/13/2010 10:17:58     15.439 N     76.608 W
09/13/2010 10:19:59     15.441 N     76.615 W
09/13/2010 10:21:59     15.443 N     76.621 W
09/13/2010 10:23:59     15.445 N     76.627 W
09/13/2010 10:25:59     15.447 N     76.633 W
09/13/2010 10:27:58     15.449 N     76.639 W
09/13/2010 10:29:58     15.451 N     76.645 W
09/13/2010 10:31:58     15.453 N     76.651 W
09/13/2010 10:33:58     15.455 N     76.657 W
09/13/2010 10:35:59     15.457 N     76.663 W
09/13/2010 10:37:59     15.459 N     76.669 W
09/13/2010 10:39:59     15.461 N     76.675 W
09/13/2010 10:41:59     15.464 N     76.681 W
09/13/2010 10:43:58     15.466 N     76.687 W
09/13/2010 10:45:58     15.468 N     76.692 W
09/13/2010 10:47:58     15.470 N     76.698 W
09/13/2010 10:49:59     15.472 N     76.704 W
09/13/2010 10:51:59     15.474 N     76.710 W
09/13/2010 10:53:59     15.476 N     76.716 W
09/13/2010 10:55:59     15.479 N     76.721 W
09/13/2010 10:57:58     15.481 N     76.727 W
09/13/2010 10:59:58     15.483 N     76.733 W
09/13/2010 11:01:58     15.485 N     76.738 W
09/13/2010 11:03:58     15.487 N     76.744 W
09/13/2010 11:05:59     15.490 N     76.750 W
09/13/2010 11:07:59     15.492 N     76.755 W
09/13/2010 11:09:59     15.494 N     76.761 W
09/13/2010 11:11:59     15.496 N     76.767 W
09/13/2010 11:13:58     15.499 N     76.772 W
09/13/2010 11:15:58     15.501 N     76.778 W
09/13/2010 11:17:58     15.503 N     76.783 W
09/13/2010 11:19:59     15.505 N     76.789 W
09/13/2010 11:21:59     15.508 N     76.794 W
09/13/2010 11:23:59     15.510 N     76.800 W
09/13/2010 11:25:59     15.512 N     76.805 W
09/13/2010 11:27:58     15.514 N     76.811 W
09/13/2010 11:29:58     15.517 N     76.816 W
09/13/2010 11:31:58     15.519 N     76.821 W
09/13/2010 11:33:58     15.521 N     76.827 W
09/13/2010 11:35:59     15.524 N     76.832 W
09/13/2010 11:37:59     15.526 N     76.838 W
09/13/2010 11:39:59     15.528 N     76.843 W
09/13/2010 11:41:59     15.531 N     76.848 W
09/13/2010 11:43:58     15.533 N     76.854 W
09/13/2010 11:45:58     15.535 N     76.859 W
09/13/2010 11:47:58     15.538 N     76.864 W
09/13/2010 11:49:59     15.540 N     76.869 W
09/13/2010 11:51:59     15.542 N     76.875 W
09/13/2010 11:53:59     15.545 N     76.880 W
09/13/2010 11:55:59     15.547 N     76.885 W
09/13/2010 11:57:58     15.549 N     76.890 W
09/13/2010 11:59:58     15.552 N     76.895 W
09/13/2010 12:01:58     15.554 N     76.901 W
09/13/2010 12:03:58     15.557 N     76.906 W
09/13/2010 12:05:59     15.559 N     76.911 W
09/13/2010 12:07:59     15.561 N     76.916 W
09/13/2010 12:09:59     15.564 N     76.921 W
09/13/2010 12:11:59     15.566 N     76.926 W
09/13/2010 12:13:58     15.569 N     76.931 W
09/13/2010 12:15:58     15.571 N     76.936 W
09/13/2010 12:17:58     15.573 N     76.941 W
09/13/2010 12:19:59     15.576 N     76.946 W
09/13/2010 12:21:59     15.578 N     76.951 W
